id,genres,vote_average,vote_count,popularity,title,overview,score
856,Fantasy Animation Comedy Crime Family,7.2,1466.0,16.78596,Who Framed Roger Rabbit,"'Toon star Roger is worried that his wife Jessica is playing pattycake with someone else, so the studio hires detective Eddie Valiant to snoop on her. But the stakes are quickly raised when Marvin Acme is found dead and Roger is the prime suspect.",7.128520488278428
699,Adventure Action Thriller,6.3,497.0,9.765122999999999,For Your Eyes Only,A British spy ship has sunk and on board was a hi-tech encryption device. James Bond is sent to find the device that holds British launching instructions before the enemy Soviets get to it first.,6.342274450442503
709,Adventure Action Thriller,5.9,549.0,11.137888,Licence to Kill,James Bond and his American colleague Felix Leiter arrest the drug lord Sanchez who succeeds in escaping and takes revenge on Felix and his wife. Bond knows but just one thing: revenge.,6.029441909648414
253,Adventure Action Thriller,6.4,540.0,9.773767999999999,Live and Let Die,James Bond must investigate a mysterious murder case of a British agent in New Orleans. Soon he finds himself up against a gangster boss named Mr. Big.,6.4168204484867495
660,Adventure Action Thriller,6.5,572.0,10.517835,Thunderball,A criminal organization has obtained two nuclear bombs and are asking for a 100 million pound ransom in the form of diamonds in seven days or they will use the weapons. The secret service sends James Bond to the Bahamas to once again save the world.,6.494227204837056
11377,Horror Mystery Thriller,5.5,211.0,10.187278,House on Haunted Hill,"A remake of the 1959 film of the same name. A millionaire offers a group of diverse people $1,000,000 to spend the night in a haunted house with a horrifying past.",5.919876856983086
492,Fantasy Drama Comedy,7.3,1124.0,11.416319,Being John Malkovich,"Spike Jonze’s debut feature film is a love story mix of comedy and fantasy. The story is about an unsuccessful puppeteer named Craig, who one day at work finds a portal into the head of actor John Malkovich. The portal soon becomes a passion for anybody who enters it’s mad and controlling world of overtaking another human body.",7.197020493723306
128,Adventure Fantasy Animation,8.2,2041.0,17.166725,Princess Mononoke,"Ashitaka, a prince of the disappearing Ainu tribe, is cursed by a demonized boar god and must journey to the west to find a cure. Along the way, he encounters San, a young human woman fighting to protect the forest, and Lady Eboshi, who is trying to destroy it. Ashitaka must find a way to bring balance to this conflict.",8.074499915466026
9481,Drama Mystery Thriller Crime,6.5,843.0,8.884406,The Bone Collector,"Rookie cop, Amelia Donaghy reluctantly teams with Lincoln Rhyme – formerly the department's top homicide detective but now paralyzed as a result of a spinal injury – to catch a grisly serial killer dubbed 'The Bone Collector'. The murderer's special signature is to leave tantalizing clues based on the grim remains of his crimes.",6.49578695308148
9008,Drama Thriller,7.3,489.0,11.3569,The Insider,"Tells the true story of a 60 Minutes television series exposé of the tobacco industry, as seen through the eyes of a real tobacco executive, Jeffrey Wigand",7.0962624251783115
16281,Horror Comedy Fantasy,6.7,228.0,10.434018,Creepshow,"Inspired by the E.C. comics of the 1950s, George A.Romero and Stephen King bring five tales of terror to the screen.",6.606634829744136
1694,Science Fiction Comedy Horror,7.0,263.0,9.867238,Re-Animator,A dedicated student at a medical college and his girlfriend become involved in bizarre experiments centering around the re-animation of dead tissue when an odd new student arrives on campus.,6.800884902933155
37094,Crime Drama Thriller,7.2,837.0,10.175138,Falling Down,"On the day of his daughter's birthday, William ""D-Fens"" Foster is trying to get to the home of his estranged ex-wife to see his daughter. His car breaks down, so he leaves his car in a traffic jam in Los Angeles and decides to walk. He goes to a convenience store and tries to get some change for a phone call, but the Korean owner does not oblige, tipping Foster over the edge. The unstable Foster, so frustrated with the various flaws he sees in society, begins to psychotically and violently lash out against them.",7.083424587703837
961,Action Adventure Comedy Drama,8.0,240.0,8.002953,The General,"During America’s Civil War Union spies steal engineer Johnnie Gray's (Buster Keaton's) beloved locomotive The General and he single-handedly must do all in his power to get it back. Released throughout most of the world in 1927, this Silent comedy-action film flopped when originally released, but now is regarded as one of the great American motion pictures. The story is based on actual historic events.",7.389435784851812
11878,Drama Thriller,8.0,334.0,10.313688,Yojimbo,"A nameless ronin, or samurai with no master, enters a small village in feudal Japan where two rival businessmen are struggling for control of the local gambling trade. Taking the name Sanjuro Kuwabatake, the ronin convinces both silk merchant Tazaemon and sake merchant Tokuemon to hire him as a personal bodyguard, then artfully sets in motion a full-scale gang war between the two ambitious and unscrupulous men.",7.505616020122925
957,Comedy Science Fiction,6.7,924.0,9.10373,Spaceballs,"When the nefarious Dark Helmet hatches a plan to snatch Princess Vespa and steal her planet's air, space-bum-for-hire Lone Starr and his clueless sidekick fly to the rescue. Along the way, they meet Yogurt, who puts Lone Starr wise to the power of ""The Schwartz."" Can he master it in time to save the day?",6.666581470425023
11886,Animation Family,7.0,1155.0,11.179855,Robin Hood,"With King Richard off to the Crusades, Prince John and his slithering minion, Sir Hiss, set about taxing Nottingham's citizens with support from the corrupt sheriff - and staunch opposition by the wily Robin Hood and his band of merry men.",6.935950048624125
1621,Comedy,7.1,763.0,14.285051999999999,Trading Places,A snobbish investor and a wily street con-artist find their positions reversed as part of a bet by two callous millionaires.,6.991413124529496
1832,Fantasy Comedy Adventure,6.8,842.0,8.559088000000001,Dogma,"The latest battle in the eternal war between Good and Evil has come to New Jersey in the late, late 20th Century. Angels, demons, apostles and prophets (of a sort) walk among the cynics and innocents of America and duke it out for the fate of humankind.",6.74787855682707
10047,Adventure Drama Action History War,6.2,373.0,9.471838,The Messenger: The Story of Joan of Arc,In 1429 a teenage girl from a remote French village stood before her King with a message she claimed came from God; that she would defeat the world's greatest army and liberate her country from its political and religious turmoil. Following her mission to reclaim god's dimished kingdom - through her amazing victories until her violent and untimely death.,6.2821281687443244
10228,Animation,6.7,336.0,7.556825999999999,Pokémon: The First Movie: Mewtwo Strikes Back,"The adventure explodes into action with the debut of Mewtwo, a bio-engineered Pokemon created from the DNA of Mew, the rarest of all Pokemon. Determined to prove its superiority, Mewtwo lures Ash, Pikachu and others into a Pokemon match like none before. Mewtwo vs. Mew. Super-clones vs. Pokemon. It's the ultimate showdown ... with the very future of the world at stake!",6.626964342622427
9289,Action Drama History War,7.3,237.0,10.770928,The Longest Day,"The retelling of June 6, 1944, from the perspectives of the Germans, US, British, Canadians, and the Free French. Marshall Erwin Rommel, touring the defenses being established as part of the Reich's Atlantic Wall, notes to his officers that when the Allied invasion comes they must be stopped on the beach. ""For the Allies as well as the Germans, it will be the longest day""",6.96693781849049
2039,Comedy Drama Romance,6.7,173.0,12.877291,Moonstruck,"Cher is devastatingly funny, sinuous and beautiful as Loretta, an unlucky-in-love Italian widow who finds romance through the intervention of the Manhattan moon. With her wedding to a close friend just weeks away, she meets - and falls hopelessly in love with - his younger brother (Cage)!",6.591214155978152
11481,Drama Horror Thriller,7.5,218.0,6.825852,Repulsion,"In Roman Polanski's first English-language film, beautiful young manicurist Carole suffers from androphobia (the pathological fear of interaction with men). When her sister and roommate, Helen, leaves their London flat to go on an Italian holiday with her married boyfriend, Carole withdraws into her apartment. She begins to experience frightful hallucinations, her fear gradually mutating into madness.",7.065540513070701
2668,Drama Fantasy Thriller Mystery,6.9,1774.0,11.072361,Sleepy Hollow,New York detective Ichabod Crane is sent to Sleepy Hollow to investigate a series of mysterious deaths in which the victims are found beheaded. But the locals believe the culprit to be none other than the ghost of the legendary Headless Horseman.,6.86472301651537
